Core,Latitude,Longitude,Water depth (m),Annual Averaged SST,A-M-J,J-F-M,J-A-S,O-N-D,Orbulina universa,Globigerinoides conglobatus,Globigerinoides ruber (pink),Globigerinoides ruber (white),Globigerinoides ruber total,Globoturborotalita tenella,Globigerinoides sacculifer w/o sac,Globigerinoides sacculifer with sac,Globigerinoides sacc total,Sphaeroidinella dehiscens,Globigerinella adamsi,Globigerinella siphonifera (=aequilateralis),Globigerinella calida,Globigerina bulloides,Globigerina falconensis,Beela digitata,Globoturborotalita rubescens,Turborotalita humilis,Turborotalita quinqueloba,Neogloboquadrina pachyderma L,Neogloboquadrina pachyderma R,Neogloboquadrina dutertrei,Globoquadrina conglomerata,Globorotaloides hexagonus,Pulleniatina obliquiloculata,Globorotalia inflata,Globorotalia truncatulinoides L,Globorotalia truncatulinoides R,Globorotalia truncatulinoides total,Globorotalia crassaformis,Globorotalia crassula,Globorotalia hirsuta,Globorotalia scitula,Dentagloborotalia anfracta,Globorotalia menardii,Globorotalia tumida,Globorotalia menardii flexuosa,Globorotalia menardii + tumida,Candeina nitida ,Globigerinita glutinata,Globorotalia theyeri,Tenuitella iota,Berggrenia pumilio + T. humilis,Globigerinita uvula,Other ID,Other UnID,Total Planktics
G-78,20,115.98,1257,26.3273,27.1463,23.4269,28.658,26.078,0.46,0.77,0,7.2,7.2,0.92,0,0,7.96,0,0,1.68,1.07,16.08,0.15,0,0,0,0,0,0,7.04,0.31,0,13.32,0,0,0.31,0.31,0.15,0,0,0.31,0,5.36,0,0,5.36,0,36.91,0,0,0,0,0,0,100
G-79,20,116.98,1822,26.4095,27.2224,23.5849,28.6403,26.1903,0.86,0.69,0,17.67,17.67,2.36,0,0,6.47,0.08,0,1.83,1.55,16.04,0.57,0.04,0.9,0,0,0,0.29,9.77,2.32,0,4.19,0.49,0,0.16,0.16,0.04,0,0,0.53,0,1.75,0.04,0,1.79,0,31.35,0,0,0,0,0,0,100
G-82,17.73,110.25,160,26.6725,28.0213,23.8711,28.8271,25.9705,0,1.34,0,24.13,24.13,3.75,0,0,15.28,0,0,2.41,4.29,10.72,1.61,0,0.8,0,0,0,0,6.17,2.68,0,7.24,0,0,0,0,0,0,0,0.27,0,3.49,0,0,3.49,0,15.82,0,0,0,0,0,0,100
G-83,19.5,111.98,114,26.1749,27.0631,23.0378,28.6833,25.9154,0.34,0.2,0,16.6,16.6,5.94,0,0,5.67,0,0,1.84,7.04,7.99,0.41,0.07,3.07,0,0,0,0,9.08,6.01,0,3.21,0,0,0.55,0.55,0.27,0,0,0.07,0,3.14,0,0,3.14,0,28.48,0,0,0,0,0,0,100
G-84,19.25,112.25,184,26.3583,27.3515,23.2989,28.7945,25.9884,0.86,2.16,0,25.79,25.79,2.59,0,0,12.25,0.29,0,2.16,2.31,5.62,0,0,0.43,0,0,0,0,16.14,1.01,0.14,4.9,0.43,0,0.72,0.72,1.73,0,0,0,0,5.76,0,0,5.76,0,14.7,0,0,0,0,0,0,100
G-85,19,112.5,280,26.5094,27.6006,23.5051,28.8654,26.0666,0.9,1.11,0,27.4,27.4,2.01,0,0,10.24,0.07,0,1.73,2.7,5.74,0.83,0.07,0.9,0,0,0,0.21,17.92,1.52,0,4.01,1.94,0,0.42,0.42,2.98,0,0,0.62,0,2.84,0,0,2.84,0,13.84,0,0,0,0,0,0,100
G-86,21,113.97,82,25.4203,26.1463,21.7328,28.4887,25.3133,0.37,2.56,0,28.34,28.34,5.12,0,0,12.07,0,0,1.65,4.39,10.6,0.18,0,2.74,0,0,0,0,9.32,1.46,0.18,4.94,0,0,0,0,0.37,0,0,0,0,1.65,0,0,1.65,0,14.08,0,0,0,0,0,0,100
G-87,20.75,114.27,84,25.6987,26.4559,22.258,28.5433,25.5376,0.08,0.94,0,24.63,24.63,3.29,0,0,13.8,0,0,1.96,2.59,8.86,0.24,0,1.96,0,0,0,0,16,1.18,0,7.61,0.08,0,0,0,0,0,0,0,0,2.67,0,0,2.67,0,14.12,0,0,0,0,0,0,100
G-88,20.5,114.5,104,25.9175,26.7133,22.6618,28.5743,25.7205,0.32,0.86,0,23.28,23.28,4.48,0,0,6.51,0.05,0,1.54,2.44,12.7,1.04,0,1.67,0,0,0,0,14.65,1.76,0.18,4.52,0.23,0,0,0,0.05,0,0,0.09,0,3.53,0,0,3.53,0,20.12,0,0,0,0,0,0,100
G-89,20.25,114.73,181,26.1003,26.9391,22.9949,28.5973,25.87,0.32,0.27,0,22.19,22.19,6,0,0,6.79,0,0,1.17,2.44,10.88,1.27,0,1.43,0,0,0,0,13.22,0.96,0.32,4.19,0.27,0,0,0,0.05,0,0,0,0,2.87,0,0,2.87,0,25.37,0,0,0,0,0,0,100
GGC10,11.43,118.31,1605,28.4369,29.2716,27.2768,28.5729,28.6265,1.49,1.04,0,16.72,16.72,0.26,0,0,31.88,0.26,0,7.06,6.01,2.62,0,0.26,0.52,0,0,0,0.78,7.58,0,0.26,5.22,0,0,0.52,0.52,0,0,0,1.04,0,8.1,0,0,8.1,0,8.36,0,0,0,0,0,0,100
GGC11,11.53,118.2,2165,28.4425,29.2518,27.2821,28.6012,28.6348,7.04,2.02,0,8.29,8.29,0,0,0,40.95,0.75,0,5.02,3.77,1.25,0,0.25,0,0,0,0,0.25,6.79,0,0,5.52,0,0,0,0,0,0,0,0,0,15.58,0,0,15.58,0,2.52,0,0,0,0,0,0,100
GGC12,11.56,118.13,2495,28.4439,29.2422,27.2833,28.612,28.638,3.06,0.51,0,11.2,11.2,0,0,0,32.31,1.02,0,7.63,6.37,1.78,0,1.02,0.51,0,0,0,0.25,9.41,0,0,6.87,0,0,0,0,0,0,0,0,0,12.97,1.78,0,14.76,0,3.31,0,0,0,0,0,0,100
GGC13,10.36,118.17,990,28.4768,29.2284,27.3735,28.709,28.5961,3,0.45,0,21.44,21.44,1.05,0,0,24.74,0,0,4.95,7.65,5.1,0.3,0.6,1.35,0,0,0,0.9,5.85,0,0.3,2.39,0.15,0,0,0,0.15,0,0,2.39,0,4.35,0,0,4.35,0,12.9,0,0,0,0,0,0,100
GGC14,7.7,116.41,825,28.4973,29.1063,27.1289,29.107,28.6474,1.01,0,0,23.98,23.98,0.51,0,0,17.77,0.34,0,2.41,4.83,14.15,1.9,0.34,1.55,0,0,0,1.55,8.28,0,0.51,6.38,0,0,0,0,0,0,0,0.69,0,3.45,0,0,3.45,0,10.35,0,0,0,0,0,0,100
GGC16,7.98,116.05,2820,28.5009,29.1032,27.1772,29.0725,28.6509,0.95,0.63,0,17.41,17.41,0,0,0,26.9,0,0,4.43,5.06,6.33,0,0.31,0,0,0,0,0,9.18,0,0,10.76,0,0,0,0,0,0,0,0,0,3.79,1.27,0,5.06,0,12.97,0,0,0,0,0,0,100
GGC17,8,115.65,2920,28.4789,29.121,27.119,29.0199,28.6559,1.89,0.21,0,17.23,17.23,0.21,0,0,28.99,0,0,0.84,3.36,10.92,1.05,0.63,0.21,0,0,0,0,10.5,0,0,10.71,0,0,0,0,0,0,0,1.05,0,5.67,0,0,5.67,0,6.51,0,0,0,0,0,0,100
GGC19,7.82,116.17,1835,28.493,29.0944,27.1437,29.0818,28.6519,0.9,0.22,0,23.99,23.99,1.57,0,0,11.88,0,0,2.47,7.85,10.76,1.79,1.35,2.92,0,0,0,0,8.29,0,0,7.18,0,0,0.22,0.22,0,0,0,0.67,0,2.92,0.45,0,3.37,0,14.57,0,0,0,0,0,0,100
GGC21,8.1,118.46,695,28.5781,29.183,27.2083,29.1416,28.7794,0,0.5,0,24.04,24.04,1.84,0,0,14.02,0,0,6.34,5.84,7.85,1.67,0.33,3.34,0,0,0,0.17,8.84,0,0,6.84,0,0,0,0,0,0,0,1.34,0,6.01,0.5,0,6.51,0,10.52,0,0,0,0,0,0,100
GGC22,8.11,118.5,845,28.5735,29.175,27.2111,29.1284,28.7793,0.23,0.45,0,29.85,29.85,0.91,0,0,11.84,0,0,4.33,3.65,8.43,2.96,0.45,2.73,0,0,0,0.68,8.43,0,0,7.52,0,0,0,0,0,0,0,1.37,0,5.24,0.45,0,5.69,0,10.48,0,0,0,0,0,0,100
GGC23,8.09,118.34,990,28.5855,29.1977,27.2019,29.1641,28.7781,0.78,0,0,25.58,25.58,1.16,0,0,13.18,0,0,6.59,3.87,7.36,0,1.16,5.42,0,0,0,0.78,12.79,0,0,7.36,0,0,0,0,0,0,0,1.16,0,4.65,0,0,4.65,0,8.14,0,0,0,0,0,0,100
GGC24,8.13,118.43,1380,28.5772,29.1854,27.199,29.1475,28.7768,0.24,0.12,0,28.53,28.53,1.07,0,0,13.91,0,0,5.82,2.98,8.09,1.42,0.24,2.25,0,0,0,0.24,11.17,0,0,7.61,0,0,0,0,0,0,0,0.83,0,7.14,0.36,0,7.5,0,7.97,0,0,0,0,0,0,100
GGC25,8.18,118.54,1750,28.5626,29.1627,27.2014,29.1116,28.7747,0.95,0.57,0,26.48,26.48,0.76,0,0,13.52,0,0,6.86,3.99,5.71,2.29,0.19,3.05,0,0,0,0.38,11.05,0,0,7.05,0,0,0,0,0,0,0,1.14,0,6.09,1.33,0,7.43,0,8.57,0,0,0,0,0,0,100
GGC26,8.36,118.96,1965,28.5058,29.0915,27.1912,28.9858,28.7548,1.41,0,0,26.86,26.86,1.21,0,0,11.92,0,0,3.84,7.07,7.07,3.24,0.81,2.42,0,0,0,0.81,9.09,0,0,6.46,0,0,0,0,0,0,0,1.01,0,5.45,0.81,0,6.26,0,10.5,0,0,0,0,0,0,100
GGC27,8.3,118.15,2030,28.5639,29.2125,27.1242,29.1808,28.7379,0.91,0.39,0,27.1,27.1,0.91,0,0,12.18,0,0,5.76,6.81,7.46,2.35,0.52,2.22,0,0,0,0,10.22,0,0,7.98,0,0,0,0,0,0,0,0.91,0,6.02,0,0,6.02,0,8.24,0,0,0,0,0,0,100
GGC28,8.32,118.93,1825,28.5121,29.0978,27.1955,28.9972,28.7579,0.58,0.58,0,28.46,28.46,0.39,0,0,12.47,0.19,0,5.65,5.26,7.21,2.34,0.39,2.34,0,0,0,0,8.38,0,0,10.14,0,0,0,0,0,0,0,1.37,0,4.68,0.39,0,5.07,0,9.16,0,0,0,0,0,0,100
GGC29,8.18,118.5,1535,28.5662,29.17,27.1966,29.1244,28.774,0.9,0.54,0,26.49,26.49,0.73,0,0,14.41,0,0,4.14,4.86,5.76,1.44,0.18,3.79,0,0,0,0.54,8.47,0,0,9.55,0,0,0,0,0,0,0,1.62,0,6.85,0.18,0,7.03,0,9.55,0,0,0,0,0,0,100
GGC30,8.11,118.38,1170,28.5817,29.1922,27.1995,29.1573,28.7775,0.35,0.53,0,26.82,26.82,1.06,0,0,14.21,0,0,4.8,4.8,11.19,2.85,0.89,3.38,0,0,0,0,8.35,0,0,5.68,0,0,0,0,0,0,0,1.24,0,3.73,0.18,0,3.91,0,9.95,0,0,0,0,0,0,100
GGC33,6.5,119.02,2705,28.749,29.2351,27.7545,29.2234,28.7829,0,0.43,0,30.57,30.57,0.65,0,0,13.76,0,0,4.8,5.24,6.55,0.65,0.65,2.62,0,0,0,0.43,8.95,0,0,7.21,0,0,0,0,0,0,0,0.88,0,6.33,0.43,0,6.76,0,9.82,0,0,0,0,0,0,100
GGC34,6.54,119.1,2970,28.7437,29.2276,27.7538,29.2098,28.7839,0.26,0.64,0,34.79,34.79,0.26,0,0,13.66,0.13,0,4.26,3.99,6.06,0.64,0.39,2.06,0,0,0,0.13,9.15,0,0,7.73,0,0,0,0,0,0,0,1.16,0,6.57,0.13,0,6.7,0,7.99,0,0,0,0,0,0,100
GGC35,6.6,119.22,3250,28.7366,29.2192,27.7492,29.1939,28.7844,0.92,0.55,0,31.43,31.43,0.55,0,0,15.71,0.37,0,3.52,5.55,6.84,1.11,0.92,2.96,0,0,0,0.37,9.61,0,0,5.55,0,0,0,0,0,0,0,0.92,0,4.62,0.37,0,4.99,0,8.13,0,0,0,0,0,0,100
GGC36,7.54,120.33,3990,28.4849,29.0585,27.4567,28.7526,28.6717,0,2.55,0,6.63,6.63,0,0,0,17.86,0.51,0,6.12,3.06,2.55,0.51,1.53,0,0,0,0,1.02,18.88,0,0,12.76,0,0,0,0,0,0,0,0,0,23.98,1.02,0,25,0,1.02,0,0,0,0,0,0,100
GGC4,12.39,117.56,3530,28.3952,29.2244,27.0965,28.7724,28.4875,0,0,0,11,11,1,0,0,15,12,0,0,2,1,0,9,1,0,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,8,13,0,21,0,6,0,0,0,0,0,0,100
GGC40,7.49,119.93,3800,28.5502,29.1218,27.5152,28.8556,28.7081,0.33,1.84,0,20.57,20.57,0,0,0,12.71,0.17,0,6.19,5.69,3.51,1.17,1.17,0.67,0,0,0,0.33,15.72,0,0,10.03,0.17,0,0,0,0,0,0,0.17,0,9.2,0.84,0,10.04,0,9.53,0,0,0,0,0,0,100
GGC41,7.13,119.32,3590,28.6796,29.2199,27.6324,29.0947,28.7715,0.22,0.22,0,29.65,29.65,0,0,0,14.5,0,0,6.71,4.55,4.76,0.87,0.87,2.6,0,0,0,0,9.52,0,0,5.63,0,0,0,0,0,0,0,1.3,0,6.06,0,0,6.06,0,12.55,0,0,0,0,0,0,100
GGC42,7.1,119.29,3430,28.6856,29.2241,27.6366,29.1072,28.7744,1.54,0.58,0,31.08,31.08,0.19,0,0,17.18,0,0,5.6,4.25,5.98,1.73,0.96,1.16,0,0,0,0,10.04,0,0,5.79,0,0,0,0,0,0,0,0.19,0,7.33,0,0,7.33,0,6.37,0,0,0,0,0,0,100
GGC43,6.97,119.25,3120,28.7097,29.2339,27.6739,29.1507,28.7804,0.64,0.32,0,34.07,34.07,0.48,0,0,17.76,0.16,0,4.96,3.36,5.44,0.79,0.16,1.28,0,0,0,0.16,8.64,0,0,7.36,0,0,0,0,0,0,0,0,0,5.59,0.16,0,5.76,0,8.64,0,0,0,0,0,0,100
GGC44,6.89,119.06,2850,28.7327,29.2552,27.6825,29.2047,28.7884,1.53,0.38,0,25.29,25.29,0.96,0,0,15.14,0,0,5.94,5.94,5.55,1.34,0.57,2.69,0,0,0,0.38,11.49,0,0,6.32,0,0,0,0,0,0,0,1.34,0,6.89,0.38,0,7.27,0,7.85,0,0,0,0,0,0,100
GGC5,12.19,117.55,3185,28.4136,29.2007,27.1462,28.7664,28.541,1.09,0.54,0,3.26,3.26,0,0,0,11.41,2.45,0,5.71,5.16,0.82,0.54,4.08,0.27,0,0,0,1.36,26.63,0,0,16.85,1.63,0,0.54,0.54,0.82,0,0,0,0,10.6,5.43,0,16.03,0,0.82,0,0,0,0,0,0,100
GGC6,12.09,118.04,2975,28.4264,29.2509,27.1898,28.6812,28.5838,1.01,0.76,0,4.03,4.03,0,0,0,7.05,3.53,0,7.81,5.79,0.76,0.5,5.29,0.5,0,0,0,1.51,21.66,0,0,9.32,0.5,0,0.25,0.25,0,0,0,0,0,19.14,7.56,0,26.7,0,3.02,0,0,0,0,0,0,100
GGC7,10.99,118.48,990,28.4191,29.2584,27.2576,28.553,28.6074,1.98,0.88,0,21.53,21.53,0.44,0,0,26.37,0.22,0,7.47,9.01,4.83,1.09,0.88,1.54,0,0,0,1.09,4.62,0,0,2.42,0,0,0.22,0.22,0,0,0,1.54,0,6.38,0,0,6.38,0,7.47,0,0,0,0,0,0,100
GGC8,11.35,118.43,1305,28.431,29.2848,27.2636,28.5576,28.618,2.36,0.84,0,22.35,22.35,2.18,0,0,25.38,0,0,7.56,7.23,4.54,0.67,0.67,0.67,0,0,0,0.33,4.54,0,0.84,4.54,0,0,0.33,0.33,0,0,0,2.69,0,3.03,0,0,3.03,0,9.25,0,0,0,0,0,0,100
GGC9,11.38,118.38,1465,28.4337,29.2794,27.2703,28.5631,28.622,2.96,0.85,0,19.06,19.06,0.85,0,0,34.74,1.28,0,3.82,5.51,3.39,0.43,1.28,0.43,0,0,0,0,6.36,0,0,2.97,0,0,0.43,0.43,0,0,0,0.43,0,8.47,0,0,8.47,0,6.77,0,0,0,0,0,0,100
JN5-19,6.47,-148.38,4690,27.8393,27.6931,27.2883,28.2317,28.1442,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,27,0,0,0,0,0,0,0,0,0,0,62,0,62,0,0,0,0,0,0,0,0,99
JYN-I-7G,40.33,173.98,4340,13.7938,11.4167,10.6772,18.1607,14.9204,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,37,22,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
Knr733P,-0.37,-106.18,3606,23.2363,24.5112,25.042,21.7337,21.6582,0.24,0.24,2.89,0,2.89,0,2.17,0.96,3.13,0,0,0.96,1.2,4.58,0,0,0,0,0,0,0,77.35,1.93,0.48,0.96,0,0,0,0,0,0,0,0,0,1.93,0.48,0,2.41,0,3.61,0,0,0,0,0,0,100
Knr735P,4.03,-114.02,3775,26.4756,27.7469,26.5199,25.8552,25.7803,0.31,1.25,0,0.94,0.94,0,2.19,2.19,4.39,0.94,0,2.82,0.31,2.19,0,0,0,0,0,0,0,58.31,1.88,0,7.52,0,0,0,0,0.94,0,0,0,0,7.52,10.34,0,17.87,0,0.31,0,0,0,0,0,0,100
KS-11,21.83,120,1700,26.902,27.5056,24.6227,28.9387,26.541,2.43,1.74,0,17.01,17.01,0,0,0,4.51,0,0,1.39,0.7,7.29,0,0.34,1.39,0,0,0,0,46.88,0,1.04,2.78,8.34,0,0,0,0.34,0,0,0,0,1.39,0,0,1.39,0,2.43,0,0,0,0,0,0,100
KS-4,22.5,120,650,26.7619,27.3553,24.3893,28.942,26.361,1.99,4.97,0,13.22,13.22,0,0,0,18.5,0.33,0,2.33,0.33,3.31,0,0,0,0,0,0,0,21.48,0,0,16.53,5.14,0,1.32,1.32,1.32,0,0,0,0,8.26,0.98,0,9.24,0,0,0,0,0,0,0,0,100
KS-5,22.42,120,750,26.7698,27.3624,24.4001,28.9401,26.3768,0.66,1.67,0,20.33,20.33,0,0,0,14.67,0,0,4.33,2,8.33,1.67,0,2,0,0,0,0,13,0,1.34,15,0,0,0,0,0,0,0,0,0,1.67,0.33,0,2,0,13,0,0,0,0,0,0,100
KS-6,22.33,120,920,26.7798,27.3723,24.4156,28.9395,26.3917,2.02,2.02,0,18.39,18.39,0.2,0,0,9.7,0.2,0,4.25,1.82,10.1,0.6,0,0.4,0,0,0,0,15.56,0,0.8,12.73,0,0,0,0,0.2,0,0,0,0,1.82,0,0,1.82,0,19.19,0,0,0,0,0,0,100
KS-7,22.25,120,1100,26.7999,27.3929,24.4485,28.9402,26.4181,1.42,0.89,0,22.02,22.02,0,0,0,8.35,0,0,2.66,3.73,11.19,0.71,0,0.36,0,0,0,0,31.97,0,1.07,5.51,1.42,0,0.71,0.71,0.71,0,0,0,0,1.24,0,0,1.24,0,6.04,0,0,0,0,0,0,100
KS-9,22.08,120,1150,26.8374,27.4322,24.5108,28.9413,26.4655,1.5,0,0,22.53,22.53,0,0,0,12.01,0,0,4.2,0.9,7.21,0.3,0,1.21,0,0,0,0,25.53,0,0.6,9.31,0.9,0,0.9,0.9,0.6,0,0,0,0,0.6,0,0,0.6,0,11.71,0,0,0,0,0,0,100
KT93-8 MC1,28.55,127.33,1090,24.7418,24.3216,21.4331,28.4482,24.7641,0.33,1.34,0,12.04,12.04,0,0,0,9.03,0,0,3.34,0,12.37,0.33,0,0,0,0,0,0,21.74,0,0,22.74,0,0,0,0,0,0,0,0,0,2.01,1,0,3.01,0.33,13.04,0,0,0,0,0,0.33,100
KT93-8 MC2,27.93,128.32,960,24.6692,24.1687,21.4254,28.2446,24.8379,0.66,1.33,0,10.3,10.3,0,0,0,8.97,0,0,1.99,1.33,19.93,1.66,0.33,0,0,0,0,0.66,23.92,0,0,15.95,1,0,0,0,0.33,0,0,0.33,0,0.33,0,0,0.33,0,10.63,0,0,0,0,0,0.33,100
KT93-9 MC1,28.55,129.12,945,24.5943,24.0844,21.3023,28.3023,24.6881,0.27,2.45,0,18.8,18.8,0.54,0,0,7.63,0,0,2.45,0.82,16.89,4.36,0,0,0,0.27,0,0,11.99,0.54,0,11.44,0.54,0,0,0,0.27,0,0,0,0,0.27,1.09,0,1.36,0,17.17,0,0,0,0,0,2.18,100
KT93-9 MC10,27.93,129.77,1553,24.3454,23.4913,21.019,28.1422,24.729,0.31,1.88,0,30.09,30.09,2.19,0,0,11.6,0,0,4.7,0.94,9.09,6.58,0.63,0,0,0,0,0,6.27,0.31,0,6.58,2.82,0,1.57,1.57,0,0,0,0.63,0,0.31,0.31,0,0.63,0,13.17,0,0,0,0,0,0,100
KT94-9 MC1,25.68,127.85,2300,25.1812,24.7702,22.0515,28.4304,25.4725,0.27,3.46,0,28.46,28.46,1.06,0,0,12.77,0,0,9.57,0.27,10.9,3.19,0.53,0,0,0,0,0,5.05,0.8,0,3.72,1.06,0,1.06,1.06,0.53,0,0,0.27,0,0.53,0,0,0.53,0,16.22,0,0,0,0,0,0.27,100
KT94-9 MC2,27.98,129.57,897,24.2917,23.43,20.9384,28.1248,24.6738,0,1.3,0,27.27,27.27,1.62,0,0,9.42,0.32,0,2.27,0,14.61,5.84,0,0,0,0,0,1.95,12.66,0.32,0,2.92,7.47,0,2.27,2.27,0.97,0,0,0.32,0,0,0.65,0,0.65,0,6.82,0,0,0,0,0,0.97,100
KT94-9 MC3,29.33,130.5,1167,24.5,24.0114,21.1322,28.2387,24.6177,0.29,1.72,0,14.9,14.9,1.15,0,0,4.58,0.29,0,2.01,0.57,21.49,4.87,0,0,0,0,0,0.29,11.17,0.29,0,8.02,1.43,0,0,0,0,0,0,0,0,0,0.57,0,0.57,0,25.21,0,0,0,0,0,1.15,100
LFG-36G,54.43,-135.05,2585,9.31078,8.19365,6.5279,13.0348,9.48683,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,53,14,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99
LFG-38G,54.13,-136.8,2739,8.99926,7.78477,5.9712,13.0214,9.21957,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,1,40,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,98
LFG-45G,42.32,-130.65,3421,13.7883,12.1939,10.905,17.2355,14.8187,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
LSD-104H,28.62,-123.98,4360,18.3756,17.3424,16.9836,19.6791,19.4971,0,3,0,8,8,0,11,0,11,1,0,4,8,0,0,2,0,0,0,0,0,28,2,1,9,0,0,0,0,0,0,0,0,0,12,6,0,18,0,4,0,0,0,0,0,0,99
LSD-80,6.27,168.12,4850,28.8032,28.5417,28.3576,29.1758,29.1376,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9,0,0,48,0,0,0,0,0,0,0,0,0,3,33,0,36,0,0,0,0,0,0,0,0,97
LSD-93,9.82,-170.98,4875,27.6829,27.5485,27.1157,28.014,28.0537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,7,0,0,0,0,0,0,0,0,0,6,71,0,77,0,0,0,0,0,0,0,0,98
LSDA136(AR2-136),-31.52,114.38,3860,20.7689,21.843,22.0143,19.3966,19.8218,0,0.88,0,22.65,22.65,0.59,3.24,1.76,5,0,0,0.59,1.18,2.65,6.18,0.59,0,0,0,0,0,15.29,0,0,0.59,17.65,1.18,0.29,1.47,0,0.29,0.88,0.88,0,5.29,1.18,0,6.47,0,15.29,0,0,0,0,0,0.88,100
LSDA-13G,9.93,109.83,494,27.8623,29.0175,26.5133,28.5642,27.3541,5.7,0.76,0,0,0,1.9,0,0,0,0,0.76,19.01,0.76,19.01,0.76,0.76,0.76,0,0,0,0,20.91,0,0,5.7,0.76,0,0,0,0.76,0,0,0,0,3.8,0,0,3.8,0.76,17.11,0,0,0,0,0,0,100
LSDA-2G,6.8,114.73,2886,28.4633,29.2934,26.9819,28.8831,28.6946,3.17,0.79,0,0,0,1.59,0,0,0,0,0,3.17,0,24.6,0,0.79,1.59,0,1.59,0,0,26.19,0,0,11.11,0,0,0,0,0,0,0,0,0,11.9,0,0,11.9,0,13.49,0,0,0,0,0,0,100
LSDA-3G,8.23,115.62,2818,28.5007,29.1459,27.1792,29.0218,28.6561,3.13,0,0,0,0,0.63,0,0,0,0.63,0.63,6.25,0.63,14.38,0,0.63,0.63,0,0,0,0,22.19,0,0,9.38,0,0,0,0,0,0,0,0.63,0,19.06,0,0,19.06,0.63,20.63,0,0,0,0,0,0,100
LSDA-6G,9.18,115.13,2360,28.6236,29.4789,27.3753,28.895,28.7451,0.58,1.74,0,0,0,0.58,0,0,0,0,0,16.28,0.58,8.14,0,3.2,0,0,0,0,0,22.67,0,0,9.59,0,0,0.58,0.58,0,0,0,0.58,0,25.87,0,0,25.87,0,9.59,0,0,0,0,0,0,100
LSDA-8G,9.33,114.02,2700,28.6058,29.7993,27.5595,28.6937,28.3707,1.27,0.32,0,0,0,0,0,0,0,5.71,0,11.43,0,3.49,0,0.32,0,0,0,0,0,25.4,0,0,9.21,0,0,0.32,0.32,0,0,0,0,0,35.56,0,0,35.56,0,6.98,0,0,0,0,0,0,100
LSDA-9G,9.48,113.73,2444,28.5712,29.7339,27.5692,28.7035,28.2781,0.51,2.56,0,0,0,0.51,0,0,0,0.51,0,12.02,0,13.3,0.51,1.28,0.51,0,0,0,0,26.6,0,0,10.74,0,0,0.51,0.51,0.51,0,0,0.51,0,18.67,0,0,18.67,0,10.74,0,0,0,0,0,0,100
LSDH38,-32.27,113.93,4275,20.3963,21.4334,21.7119,19.0261,19.4135,0.29,0,0,9.14,9.14,0.29,1.14,0.57,1.71,0,0,0.29,0.57,2.29,2.86,0,0,0,0,0,0.57,13.71,0,0,0.57,52.29,2.29,0.57,2.86,0,0,0.57,0,0,3.14,1.14,0,4.29,0,6.57,0,0,0.29,0,0,0.86,100
LSDH58,-14.5,148.7,2122,27.0782,27.1726,28.6219,25.3984,27.1199,0.43,3.86,0,34.33,34.33,2.15,8.8,4.08,12.88,0,0,4.94,3.43,3.65,1.29,0.86,2.15,0,0,0,0,6.44,0,0,1.29,0,0,0.43,0.43,0.21,0.21,0,0.43,0,1.5,0.21,0,1.72,0.21,16.52,0,0,0,0,0,2.58,100
LSDH62,-15.72,154.73,4190,27.1866,27.1124,28.646,25.6756,27.3121,1.53,4.14,0,38.78,38.78,0,10.02,4.79,14.81,1.09,0,5.45,2.18,2.4,0.44,0.22,0.22,0,0,0,0,9.37,0,0,4.36,0.44,0,0.22,0.22,0.44,0,0,0.22,0,1.74,1.96,0,3.7,0,9.37,0,0,0,0,0,0.65,100
LSDH64,-16.05,155,4070,27.0673,27.005,28.5595,25.5286,27.1759,0.65,3.45,0,33.41,33.41,0.43,6.47,4.31,10.78,1.29,0,6.47,0.86,2.37,1.29,0.22,0.22,0,0,0,0.22,10.56,0,0,7.33,1.08,0,0.65,0.65,0.65,0.22,0.22,0.22,0,3.45,4.09,0.22,7.76,0,9.05,0,0,0,0,0,0.65,100
LSDH65,-14.78,155.93,2982,27.5685,27.5664,28.7441,26.1694,27.7943,0.86,3.44,0,36.68,36.68,1.15,4.87,5.44,10.32,0,0.29,5.44,4.3,3.15,0.86,0,0.29,0,0.57,0,0,4.01,0,0,2.87,0,0,0,0,0,0.29,0,0,0,1.15,1.15,0,2.29,0,21.49,0,0,0,0,0,1.72,100
